Công Ty TNHH Anh Huy Vina	Bắc Giang	Số nhà 06, ngõ 1110, đường Lê Lợi, tổ dân phố Giáp Sau, Phường Dĩnh Kế, Thành phố  Bắc Giang, Tỉnh Bắc Giang	Xây dựng nhà các loại	2400809656	17-02-2017
Công Ty TNHH Đầu Tư Và Xây Dựng Quang Long	Bắc Giang	Số 28 đường Trần Nguyên Hãn, Phường Thọ Xương, Thành phố  Bắc Giang, Tỉnh Bắc Giang	Xây dựng nhà các loại	2400809550	14-02-2017
Công Ty TNHH Xây Dựng Và Thương Mại Tổng Hợp 215	Bắc Giang	Số nhà 14, Ngõ 842(Tổ dân phố Phú Mỹ II), Đường Lê Lợi, Phường Dĩnh Kế, Thành phố  Bắc Giang, Tỉnh Bắc Giang	Hoạt động kiến trúc và tư vấn kỹ thuật có liên quan	2400809455	13-02-2017
Công Ty Cổ Phần Tư Vấn Đầu Tư Bất Động Sản Thịnh Phát	Bắc Giang	Số 18 ngách 16 ngõ 1004 đường Lê Lợi, Phường Dĩnh Kế, Thành phố  Bắc Giang, Tỉnh Bắc Giang	Kinh doanh bất động sản, quyền sử dụng đất thuộc chủ sở hữu, chủ sử dụng hoặc đi thuê	2400809247	10-02-2017
Công Ty TNHH Tư Vấn Xây Dựng Và Thương Mại Bảo Anh	Bắc Giang	Số nhà 107, đường 398, Xã Tân Mỹ, Thành phố  Bắc Giang, Tỉnh Bắc Giang	Xây dựng nhà các loại	2400809374	10-02-2017
Công Ty TNHH Sx Và Kd Lâm Sản Bắc Giang	Bắc Giang	Số 403 đường Mỹ Độ, Phường Mỹ Độ, Thành phố  Bắc Giang, Tỉnh Bắc Giang	Sản xuất giường, tủ, bàn, ghế	2400809423	09-02-2017
Công Ty TNHH Một Thành Viên Thương Mại Và Sản Xuất Kim Cơ Khí Trung Thuận	Bắc Giang	Phố Tân Quang - Huyện Tân Yên - Bắc Giang	Gia công cơ khí; xử lý và tráng phủ kim loại	2400560017	15-08-2011
Công Ty Cổ Phần Asenda Việt Nam	Bắc Giang	Cầu Trại, Khu công nghiệp Việt Ngọc - Huyện Tân Yên - Bắc Giang	Sản xuất sản phẩm điện tử dân dụng	2400559043	04-08-2011
Công Ty TNHH Một Thành Viên Thương Mại Dịch Vụ Phía Bắc	Bắc Giang	Cầu Thượng - Huyện Tân Yên - Bắc Giang	Tổ chức giới thiệu và xúc tiến thương mại	2400555641	30-06-2011
Công Ty TNHH Một Thành Viên Giang Bảo Quý	Bắc Giang	Thôn Cầu Cần - Huyện Tân Yên - Bắc Giang	Sản xuất hàng may sẵn (trừ trang phục)	2400555634	30-06-2011
Công Ty CP Công Nghệ Xanh Bắc Giang	Bắc Giang	Thôn Trại Hạ - Huyện Tân Yên - Bắc Giang	Sản xuất vật liệu xây dựng từ đất sét	2400554126	20-06-2011
Công Ty TNHH Kỹ Thuật Xanh Nhất Lan	Bắc Giang	Đội 2, Xóm Chính Lan - Huyện Tân Yên - Bắc Giang	Sản xuất nước khoáng, nước tinh khiết đóng chai	2400551492	07-06-2011
Công Ty TNHH Đầu Tư Xây Dựng Và Thương Mại Kông Dinh	Bắc Giang	Thôn Đông Phương - Huyện Tân Yên - Bắc Giang	Xây dựng nhà các loại	2400551527	03-06-2011
Công Ty CP Công Nghệ Thông Tin Bắc Hải	Bắc Giang	284 - Huyện Tân Yên - Bắc Giang	Bán buôn máy vi tính, thiết bị ngoại vi và phần mềm	2400551485	03-06-2011
Công Ty Trách Nhiệm Hữu Hạn Thương Mại Và Phát Triển Công Nghệ Chính Xác Thành Trung	Bắc Giang	Thôn Lãn Tranh - Xã Liên Chung - Huyện Tân Yên - Bắc Giang	Gia công cơ khí; xử lý và tráng phủ kim loại	0105341342	01-06-2011
Công Ty TNHH Một Thành Viên Hoàng Anh Đạt	Bắc Giang	Kép Vàng - Huyện Tân Yên - Bắc Giang	Xây dựng nhà các loại	2400548242	09-05-2011
Công Ty CP Thương Mại May Xuất Khẩu Minh Tuyển	Bắc Giang	Châu Sơn - Huyện Tân Yên - Bắc Giang	Bán buôn vật liệu, thiết bị lắp đặt khác trong xây dựng	2400548122	04-05-2011
Công Ty CP Đầu Tư Phát Triển Đồng Xanh	Bắc Giang	Xóm Bãi Trại - Huyện Tân Yên - Bắc Giang	Trồng rau, đậu các loại và trồng hoa, cây cảnh	2400548147	29-04-2011
Công Ty CP Thương Mại Thành Hưng Bắc Giang	Bắc Giang	Đồng Đình - Huyện Tân Yên - Bắc Giang	Vận tải hàng hóa bằng đường bộ	2400547961	28-04-2011
Công Ty CP Tân Thiện	Bắc Giang	Đồi Chè Nham - Huyện Tân Yên - Bắc Giang	Khai thác đá, cát, sỏi, đất sét	2400547016	19-04-2011
Hợp tác xã dùng nước Trung Đồng-Ngọc Châu	Bắc Giang	Nhà văn hoá thôn trung đồng-Ngọc Châu - Huyện Tân Yên - Bắc Giang	Nông nghiệp và hoạt động dịch vụ có liên quan	2400546340	15-04-2011
Doanh Nghiệp Tư Nhân Nam Phương	Bắc Giang	Số 363 đường Lê Lợi, Tỉnh Bắc Giang		2400389560	04-12-2007
Công Ty TNHH Hợp Tác Quốc Tế Tvc	Bắc Giang	Số nhà 2B, ngõ 77 đường Tiền Giang, Phường Lê Lợi, Thành phố  Bắc Giang, Tỉnh Bắc Giang	Giáo dục khác chưa được phân vào đâu	2400809335	08-02-2017
Công Ty TNHH Han Nam Bắc Giang	Bắc Giang	Số 147, đường Hoàng Văn Thụ, Phường Ngô Quyền, Thành phố  Bắc Giang, Tỉnh Bắc Giang	Đại lý ô tô và xe có động cơ khác	2400809310	08-02-2017
Công Ty TNHH Mtv Mai Thanh	Bắc Giang	Số 52 đường Hùng Vương, Phường Ngô Quyền, Thành phố  Bắc Giang, Tỉnh Bắc Giang	Hoạt động của đại lý và môi giới bảo hiểm	2400809279	06-02-2017
Công Ty TNHH Xd Và Tm Vĩnh Lộc	Bắc Giang	Số 222 xóm Lò, Xã Tân Mỹ, Thành phố  Bắc Giang, Tỉnh Bắc Giang	Hoạt động kiến trúc và tư vấn kỹ thuật có liên quan	2400809060	02-02-2017
Công Ty TNHH Thương Mại Minh Đăng Bắc Giang	Bắc Giang	Số nhà 129 thôn Giếng, Xã Tân Mỹ, Thành phố  Bắc Giang, Tỉnh Bắc Giang	Bán buôn đồ dùng khác cho gia đình	2400809053	24-01-2017
Công Ty TNHH Vận Tải Xương Giang	Bắc Giang	Số 01, ngõ 413 đường Xương Giang,  Phường Xương Giang, Thành phố  Bắc Giang, Tỉnh Bắc Giang	Vận tải hàng hóa bằng đường bộ	2400808941	23-01-2017
Công Ty TNHH Dược Phẩm, Vật Tư Và Thiết Bị Y Tế Hợp Nhất	Bắc Giang	Số 09 đường Nguyễn Thị Lưu, Phường Trần Phú, Thành phố  Bắc Giang, Tỉnh Bắc Giang	Bán buôn đồ dùng khác cho gia đình	2400808959	23-01-2017
Công Ty TNHH Sản Xuất Và Vận Tải Thịnh Phát	Bắc Giang	Số 89 Thành Dinh,  Phường Xương Giang, Thành phố  Bắc Giang, Tỉnh Bắc Giang	Bán buôn vật liệu, thiết bị lắp đặt khác trong xây dựng	2400808839	23-01-2017
Công Ty Cổ Phần Đầu Tư Và Xây Dựng 365	Bắc Giang	Số 40 Đường Lưu Nhân Trú, Phường Trần Nguyên Hãn, Thành phố  Bắc Giang, Tỉnh Bắc Giang	Khai thác, xử lý và cung cấp nước	2400808973	20-01-2017
Công Ty TNHH Đông Dương Enterprises	Bắc Giang	Số 112 đường Hùng Vương, Phường Hoàng Văn Thụ, Thành phố  Bắc Giang, Tỉnh Bắc Giang	Bán buôn đồ dùng khác cho gia đình	2400808814	19-01-2017
Công Ty TNHH Long Hải Dương	Bắc Giang	Số nhà 372, đường Xương Giang, Phường Ngô Quyền, Thành phố  Bắc Giang, Tỉnh Bắc Giang	Vận tải hàng hóa bằng đường bộ	2400808821	19-01-2017
Công Ty TNHH In Thiết Kế Thành Phát	Bắc Giang	Số 20, ngõ 169 đường Huyền Quang, Phường Hoàng Văn Thụ, Thành phố  Bắc Giang, Tỉnh Bắc Giang	In ấn	2400808701	17-01-2017
Công Ty TNHH Thương Mại Dịch Vụ Tuấn Anh Bg	Bắc Giang	Số 1C/15/190 đường Nguyễn Công Hãng, Phường Trần Nguyên Hãn, Thành phố  Bắc Giang, Tỉnh Bắc Giang	Bán buôn tổng hợp	2400808638	16-01-2017
Công Ty Cổ Phần Đầu Tư Xây Dựng Thành Phong	Bắc Giang	Số nhà 81 đường Lê Lai, Phường Hoàng Văn Thụ, Thành phố  Bắc Giang, Tỉnh Bắc Giang	Xây dựng nhà các loại	2400808370	12-01-2017
Công Ty TNHH Viettech Vina	Bắc Giang	Số 89, thôn Tân Phượng, Xã Tân Mỹ, Thành phố  Bắc Giang, Tỉnh Bắc Giang	Cung ứng lao động tạm thời	2400807828	10-01-2017
Doanh Nghiệp Tư Nhân Việt Anh	Bắc Giang	Số 364 đường Xương Giang, Tỉnh Bắc Giang		2400352553	16-03-2006
UBND TTNhã Nam	Bắc Giang	TTNhã Nam - Huyện Tân Yên - Bắc Giang	Hoạt động tài chính khác	2400544576-006	04-04-2011
UBND TTCao Thượng	Bắc Giang	TTCao Thượng - Huyện Tân Yên - Bắc Giang	Hoạt động tài chính khác	2400544576-002	04-04-2011
UBND xã  Ngọc Lý	Bắc Giang	Xã Ngọc Lý - Huyện Tân Yên - Bắc Giang	Hoạt động tài chính khác	2400544576-024	04-04-2011
UBND xã Ngọc Thiện	Bắc Giang	xã ngọc thiện - Huyện Tân Yên - Bắc Giang	Hoạt động tài chính khác	2400544576-023	04-04-2011
UBND Xã Ngọc Châu	Bắc Giang	Xã Ngọc Châu - Huyện Tân Yên - Bắc Giang	Hoạt động tài chính khác	2400544576-022	04-04-2011
UBND xã Liên Chung	Bắc Giang	Xã Liên chung - Huyện Tân Yên - Bắc Giang	Hoạt động tài chính khác	2400544576-021	04-04-2011
UBND xã Hợp Đức	Bắc Giang	Xã Hợp Đức - Huyện Tân Yên - Bắc Giang	Hoạt động tài chính khác	2400544576-020	04-04-2011
UBND xã Việt Lập	Bắc Giang	Xã Việt Lập - Huyện Tân Yên - Bắc Giang	Hoạt động tài chính khác	2400544576-019	04-04-2011
UBND Xã Lam Cốt	Bắc Giang	Xã Lam Cốt  - Huyện Tân Yên - Bắc Giang	Hoạt động tài chính khác	2400544576-018	04-04-2011
UBND xã An dương	Bắc Giang	Xã An Dương - Huyện Tân Yên - Bắc Giang	Hoạt động tài chính khác	2400544576-017	04-04-2011
UBND xã Liên Sơn	Bắc Giang	Xã Liên Sơn - Huyện Tân Yên - Bắc Giang	Hoạt động tài chính khác	2400544576-016	04-04-2011
UBND Xã Việt Ngọc	Bắc Giang	Xã Việt Ngọc - Huyện Tân Yên - Bắc Giang	Hoạt động tài chính khác	2400544576-015	04-04-2011
UBND xã Ngọc Vân	Bắc Giang	Xã Ngọc Vân - Huyện Tân Yên - Bắc Giang	Hoạt động tài chính khác	2400544576-014	04-04-2011
UBND xã Song Vân	Bắc Giang	Xã Song Vân - Huyện Tân Yên - Bắc Giang	Hoạt động tài chính khác	2400544576-013	04-04-2011
UBND Xã Đại Hoá	Bắc Giang	Xã Đại Hoá - Huyện Tân Yên - Bắc Giang	Hoạt động tài chính khác	2400544576-012	04-04-2011
Công Ty TNHH Thương Mại Và Dịch Vụ Molalisa	Bắc Giang	Số nhà 155 đường Trần Nguyên Hãn, Phường Thọ Xương, Thành phố  Bắc Giang, Tỉnh Bắc Giang	Dịch vụ hỗ trợ giáo dục	2400807803	10-01-2017
Công Ty TNHH Tm Tổng Hợp Quang Minh Phát	Bắc Giang	Số 23 đường Nguyễn Văn Cừ, Phường Ngô Quyền, Thành phố  Bắc Giang, Tỉnh Bắc Giang	Bán buôn vật liệu, thiết bị lắp đặt khác trong xây dựng	2400807761	10-01-2017
Công Ty TNHH Tm & Dv Tổng Hợp Trường Giang	Bắc Giang	Lô 09 Tòa 01 Đại Hoàng Sơn Đường Xương Giang, Phường Ngô Quyền, Thành phố  Bắc Giang, Tỉnh Bắc Giang	In ấn	2400807514	10-01-2017
Công Ty TNHH Đầu Tư Phát Triển Xklđ Quốc Tế Hải Dương	Bắc Giang	Số nhà 203 đường Trần Đăng Tuyển, Phường Trần Nguyên Hãn, Thành phố  Bắc Giang, Tỉnh Bắc Giang	Hoạt động của các trung tâm, đại lý tư vấn, giới thiệu và môi giới lao động, việc làm	2400808268	10-01-2017
Công Ty TNHH Victory Chiến Thắng	Bắc Giang	Số nhà 04, ngõ 133, đường Lều Văn Minh,  Phường Xương Giang, Thành phố  Bắc Giang, Tỉnh Bắc Giang	Xây dựng nhà các loại	2400807521	09-01-2017
Công Ty TNHH Open99 Bắc Giang	Bắc Giang	Số 178 đường Hùng Vương, Phường Hoàng Văn Thụ, Thành phố  Bắc Giang, Tỉnh Bắc Giang	Vận tải hành khách đường bộ trong nội thành, ngoại thành (trừ vận tải bằng xe buýt)	2400807296	06-01-2017
Công Ty TNHH Xây Dựng M&b	Bắc Giang	Số 231 đường Nguyễn Thị Minh Khai, Phường Dĩnh Kế, Thành phố  Bắc Giang, Tỉnh Bắc Giang	Xây dựng công trình kỹ thuật dân dụng khác	2400807338	06-01-2017
Công Ty TNHH Linh Ttp	Bắc Giang	Số nhà 77 đường Mỹ Độ, Phường Mỹ Độ, Thành phố  Bắc Giang, Tỉnh Bắc Giang	Bán buôn máy móc, thiết bị và phụ tùng máy nông nghiệp	2400807306	06-01-2017
Công Ty CP Xây Lắp Công Trình Cấp Thoát Nước Bắc Việt	Bắc Giang	Số nhà 01, ngách 1, ngõ 5 đường Trần Quang Khải, Phường Thọ Xương, Thành phố  Bắc Giang, Tỉnh Bắc Giang	Lắp đặt hệ thống cấp, thoát nước, lò sưởi và điều hoà không khí	2400807345	06-01-2017
Công Ty TNHH Thương Mại Và Dịch Vụ Tân Huế	Bắc Giang	Số nhà 1220 đường Hoàng Hoa Thám, Xã Song Mai, Thành phố  Bắc Giang, Tỉnh Bắc Giang	Lắp đặt hệ thống cấp, thoát nước, lò sưởi và điều hoà không khí	2400806503	29-12-2016
Công Ty TNHH Thương Mại Dịch Vụ Biển Xanh Group	Bắc Giang	Số 133 đường Hùng Vương, Phường Hoàng Văn Thụ, Thành phố  Bắc Giang, Tỉnh Bắc Giang	Đại lý, môi giới, đấu giá	2400806165	27-12-2016
Công Ty TNHH Thương Mại Và Dịch Vụ Tâm Bình Bg	Bắc Giang	Số nhà 20 Chợ Thương, phố Dân chủ, Phường Lê Lợi, Thành phố  Bắc Giang, Tỉnh Bắc Giang	Bán buôn nhiên liệu rắn, lỏng, khí và các sản phẩm liên quan	2400806045	26-12-2016
Công Ty Cổ Phần Thương Mại Xây Dựng Thành Đạt Bắc Giang	Bắc Giang	Cụm công nghiệp, đường Cầu Cháy, Xã Dĩnh Trì, Thành phố  Bắc Giang, Tỉnh Bắc Giang	Xây dựng nhà các loại	2400806101	26-12-2016
Công Ty TNHH Mạnh Cúc	Bắc Giang	Lô số 181, khu dân cư Đồng Cửa, Phường Lê Lợi, Thành phố  Bắc Giang, Tỉnh Bắc Giang	Trồng rừng và chăm sóc rừng	2400805789	23-12-2016
Công Ty TNHH Thương Mại Đầu Tư Mỹ Hoa	Bắc Giang	Số nhà 38 đường Hùng Vương, Phường Ngô Quyền, Thành phố  Bắc Giang, Tỉnh Bắc Giang	Bán lẻ nhiên liệu động cơ trong các cửa hàng chuyên doanh	2400805919	22-12-2016
Chi Nhánh Công Ty Cổ Phần Phương Bắc Tại Bắc Giang	Bắc Giang	Số 19, cụm 5, Tỉnh Bắc Giang		2013000127	28-06-2004
UBND Xã Quang Tiến	Bắc Giang	Xã Quang Tiến - Huyện Tân Yên - Bắc Giang	Hoạt động tài chính khác	2400544576-011	04-04-2011
UBND xã Phúc Sơn	Bắc Giang	Xã Phúc Sơn - Huyện Tân Yên - Bắc Giang	Hoạt động tài chính khác	2400544576-010	04-04-2011
UBND xã Lan Giới	Bắc Giang	xã lan giới - Huyện Tân Yên - Bắc Giang	Hoạt động tài chính khác	2400544576-009	04-04-2011
UBND Xã Tân Trung	Bắc Giang	Xã Tân Trung - Huyện Tân Yên - Bắc Giang	Hoạt động tài chính khác	2400544576-008	04-04-2011
UBND Xã Nhã Nam	Bắc Giang	Xã Nhã Nam - Huyện Tân Yên - Bắc Giang	Hoạt động tài chính khác	2400544576-007	04-04-2011
UBND xã Cao Xá	Bắc Giang	Xã cao xá - Huyện Tân Yên - Bắc Giang	Hoạt động tài chính khác	2400544576-005	04-04-2011
UBND xã Phúc Hoà	Bắc Giang	Xã Phúc Hoà - Huyện Tân Yên - Bắc Giang	Hoạt động tài chính khác	2400544576-004	04-04-2011
UBND Xã Cao Thượng	Bắc Giang	Xã Cao Thượng - Huyện Tân Yên - Bắc Giang	Hoạt động tài chính khác	2400544576-003	04-04-2011
UBND xã Quế Nham	Bắc Giang	xã Quế Nham - Huyện Tân Yên - Bắc Giang	Hoạt động tài chính khác	2400544576-001	04-04-2011
Chi cục thuế Tân Yên quản lý thuế thu nhập cá nhân	Bắc Giang	phố ngô xá-TTCao Thượng - Huyện Tân Yên - Bắc Giang	Hoạt động tài chính khác	2400544576	04-04-2011
Doanh Nghiệp TN Toàn Sáu	Bắc Giang	Lục Liễu - Xã Hợp Đức - Huyện Tân Yên - Bắc Giang	Bán buôn vật liệu, thiết bị lắp đặt khác trong xây dựng	2400542392	15-03-2011
Chi Nhánh Công Ty TNHH Thanh Hùng	Bắc Giang	Thôn 10 - Xã Việt Lập - Huyện Tân Yên - Bắc Giang	Vận tải hàng hóa bằng đường bộ	0100989563-002	10-03-2011
Công Ty TNHH Một Thành Viên Toàn Thêm	Bắc Giang	Thôn Phúc Đình - Huyện Tân Yên - Bắc Giang	Sản xuất nước khoáng, nước tinh khiết đóng chai	2400541649	04-03-2011
Công Ty CP May Xuất Khẩu Tân Tiến	Bắc Giang	Thôn Nguội B - Huyện Tân Yên - Bắc Giang	Sản xuất hàng may sẵn (trừ trang phục)	2400541208	01-03-2011
Công Ty TNHH Mtv Xây Dựng Thương Mại Hoàn Thụy	Bắc Giang	Phố Bùi - Huyện Tân Yên - Bắc Giang	Xây dựng nhà các loại	2400539752	29-01-2011
Doanh Nghiệp Tư Nhân Liên Hương.	Bắc Giang	số 95 Liên Hương, Tỉnh Bắc Giang		2400164373	09-01-2004
Công Ty TNHH Thương Mại Xăng Dầu Tl2	Bắc Giang	Số nhà 228 đường Lê Lợi, Phường Hoàng Văn Thụ, Thành phố  Bắc Giang, Tỉnh Bắc Giang	Bán lẻ nhiên liệu động cơ trong các cửa hàng chuyên doanh	2400805926	22-12-2016
Công Ty Cổ Phần Bê Tông Giang Ninh	Bắc Giang	Số 153, đường Hoàng Văn Thụ, Phường Ngô Quyền, Thành phố  Bắc Giang, Tỉnh Bắc Giang	Sản xuất bê tông và các sản phẩm từ xi măng và thạch cao	2400805002	21-12-2016
Công Ty TNHH Xây Dựng Và Thương Mại Bảo Nam Bắc Giang	Bắc Giang	Số nhà 48 đường Á Lữ, Phường Trần Phú, Thành phố  Bắc Giang, Tỉnh Bắc Giang	Lắp đặt hệ thống xây dựng khác	2400805700	21-12-2016
Công Ty TNHH Một Thành Viên C/l Vina	Bắc Giang	Lô số 5, khu trung tâm thương mại và khách sạn Tuấn Mai đường Thanh Niên, Phường Lê Lợi, Thành phố  Bắc Giang, Tỉnh Bắc Giang	Sản xuất sản phẩm từ plastic	2400805725	21-12-2016
Công Ty TNHH Sx Và Tm Hoàng Vũ	Bắc Giang	Số 241 đường Giáp Hải, Phường Dĩnh Kế, Thành phố  Bắc Giang, Tỉnh Bắc Giang	Sản xuất gỗ dán, gỗ lạng, ván ép và ván mỏng khác	2400805429	20-12-2016
Công Ty TNHH Logistics An Hải	Bắc Giang	Cụm công nghiệp Dĩnh Trì, Xã Dĩnh Trì, Thành phố  Bắc Giang, Tỉnh Bắc Giang	Vận tải hàng hóa bằng đường bộ	2400805080	19-12-2016
Công Ty Cổ Phần Htv 24h	Bắc Giang	Số 91, ngõ 24 đường Nguyễn Khắc Nhu, Phường Trần Nguyên Hãn, Thành phố  Bắc Giang, Tỉnh Bắc Giang	Bán buôn thiết bị và linh kiện điện tử, viễn thông	2400804873	16-12-2016
Công Ty TNHH Thương Mại Và Dịch Vụ 789.bg	Bắc Giang	Số 53 làn 1, đường Nguyễn Thị Minh Khai,  Phường Xương Giang, Thành phố  Bắc Giang, Tỉnh Bắc Giang	Hoạt động xổ số, cá cược và đánh bạc	2400804993	16-12-2016
Công Ty TNHH Mỹ Thuật Trung Hiếu	Bắc Giang	Số nhà 19, ngõ 438 đường Xương Giang, Phường Ngô Quyền, Thành phố  Bắc Giang, Tỉnh Bắc Giang	Quảng cáo	2400804827	15-12-2016
Công Ty TNHH Thực Phẩm Kangtongyuan Việt Nam	Bắc Giang	Lô B1, khu công nghiệp Song Khê - Nội Hoàng, Xã Song Khê, Thành phố  Bắc Giang, Tỉnh Bắc Giang	Dịch vụ ăn uống khác	2400804922	15-12-2016
Công Ty TNHH Năng Lượng Thạch Sơn	Bắc Giang	Số nhà 28/31 phố Thân Cảnh Vân, Phường Ngô Quyền, Thành phố  Bắc Giang, Tỉnh Bắc Giang	Bán buôn nhiên liệu rắn, lỏng, khí và các sản phẩm liên quan	2400804545	12-12-2016
Công Ty TNHH Dịch Vụ Bảo Vệ T&t Security	Bắc Giang	Số nhà 802 đường Lê Lợi, Phường Dĩnh Kế, Thành phố  Bắc Giang, Tỉnh Bắc Giang	Hoạt động bảo vệ cá nhân	2400804464	12-12-2016
Công Ty TNHH Simus	Bắc Giang	Số nhà 25, dãy 4, làn 3 đường Nguyễn Thị Minh Khai, Tổ dân phố số 8, Phường Ngô Quyền, Thành phố  Bắc Giang, Tỉnh Bắc Giang	Bán buôn máy móc, thiết bị và phụ tùng máy khác	2400804471	09-12-2016
